numRef,NonEmptyCount,referedFreq,q13,suspicious_variable,network.size.variable,network.size,rowNum,ridc,recruiter.id,id,node_1_recruiter,node_2_id_respondent_recruit,recruiter_id,composite_risk,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,sum_categories,whether_exploitation,wave,q1,q2,q3,q4,q5,q6,q7,q8,q8_a,q9,q10,q11,q12,q14,q15,q16,q17,q18_0,q18_1,q18_2,q18_3,q18_4,q18_5,q18_6,q18_a,q19,q20,q21,q22,q23,q24,q25,x4h_alin_sa_mga_sumusunod_na_elemento_ang_mahalaga_sa_iyong_kasiyahan,q26,q26_a,q26_b,q26_c,q26_d,q26_e,q26_f,q26_g,q27,q28,q29,q30,q31,q32,q33,q34,q34_a,q35,q36,q37,q38,q39,q40,q41,q42,q43,q44,q44_a,q44_b,q45,q46,q47,q48,q48_a,q49,q50,q51,q51_a,q52,q53,q54,q55_0,q55_1,q55_2,q55_3,q55_4,q55_5,q55_6,q55_7,q55_8,q55_9,q56,q57_0,q57_1,q57_2,q57_3,q57_4,q58,q58_a,q59,q59_a,q60,q61,q62,q63,q64,q65,q66,q67_0,q67_1,q67_2,q67_3,q67_4,q67_5,q67_6,q67_7,q67_8,q67_9,q67_10,q67_11,q67_12,q67_a,q68,q69,q70,q71,q72,q73,q74,q75,q76,q77,q78,q79,q80,q81,q82_92_0,q82_92_1,q82_92_2,q82_92_3,q82_92_4,q82_5,q82_6,q82_7,q82_8,q82_9,q82_10,q82_11,q82_12,q82_13,q82_14,q82_15,q82_16,q82_17,q82_18,q82_19,q82_a,q83_88,q84_89,q85_90_93_96,q86,q87_95,q98,q99,q100,q101,q102,q103,q103_a,q104,q105,q106,q107,q108,q109,q110,q111,q112,q113,q114,q115,q116,q117,q118
5,0,0,5,0,5,5,26,seed,-1,48,,48,-1,0.285,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.06,1,0,0.285,1,1,agency worker,,,,0,3,0,1,Ecuadorian ,3,1,4,1,4,1,1,0,1,1,0,0,0,0,1,Aspirar polvo y limpiar vidrios ,2,3,1,3,2,0,3,,1,1,0,1,1,1,0,0,1,2,3,0,2,2,0,2,,1,2,2,10,0,1,0,3,0,1,1,1,1,1,3,2,1,0,1,1,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,,1,,1,2,2,2,2,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,,2,4,4,0,2,1,2,3,2,0,1,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,La limpieza a Fondo es muy cansada ,Hacer las mas frecuentemente ,3,3,,1.0,,,,,,,,,,,,,,,,
5,1,1,5,0,5,5,27,87,87,51,87.0,51,87,0.795,0.09,0.09,0.045,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.03,1,1,0.795,1,3,agency worker,,,,0,3,1,1,Filipino,2,1,4,0,5,0,1,0,0,0,0,0,0,0,1,All around,0,0,0,0,1,3,0,,0,0,0,0,0,0,0,0,3,0,2,2,2,0,0,1,"Good, because I can manage it.",0,3,1,12,0,1,1,3,0,0,0,0,0,0,0,0,1,5,0,0,1,2,0,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,,0,,0,0,2,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,0,0,0,3,0,0,2,2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,5.0,0,"To find a good job,and also have a benefits.",0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,
6,2,1,6,0,6,6,28,seed,-1,78,,78,-1,0.3525,0.0,0.0,0.045,0.09,0.0,0.0,0.0,0.0,0.09,0.0675,0.06,1,0,0.3525,1,1,self-employed,,,,0,2,0,1,Colombiana,1,1,3,0,2,0,1,1,1,0,0,0,0,0,1,Limpiar en negocios,2,3,5,3,3,0,5,,1,2,0,0,0,1,1,1,2,3,3,1,2,2,2,2,,0,2,1,12,0,0,1,3,2,1,1,1,1,0,3,0,2,2,1,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,3,3,2,2,0,1,3,0,1,0,1,0,0,0,1,0,0,0,1,0,,0,3,3,0,1,1,0,3,1,0,1,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No lo se ,El trato ,No lo se ,,2.0,3.0,,1.0,,,,,,,,,,,,,,
7,2,1,7,0,7,7,29,seed,-1,80,,80,-1,0.645,0.045,0.0,0.09,0.0,0.045,0.09,0.09,0.09,0.09,0.045,0.06,1,0,0.645,1,1,self-employed,,,,0,4,0,1,Latin American ,3,1,6,2,5,1,5,3,1,1,0,1,1,1,1,Mi hogar y ademas trabajo 8 horas,2,2,0,2,2,0,0,,0,3,0,2,2,2,0,0,2,2,2,0,2,2,0,2,,0,3,3,,0,1,1,1,0,0,2,2,2,2,0,0,O,0,1,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,3,3,0,3,0,0,2,0,1,1,0,0,1,0,1,0,1,0,1,0,,0,2,0,0,2,0,0,3,4,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Flexible ,Que le traten mal,Sin presiones,,1.0,3.0,,0.0,,,,,,,,,,,,,,
9,2,0,9,0,9,9,30,seed,-1,38,,38,-1,0.6225,0.045,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.09,0.0675,0.06,1,0,0.6225,1,1,employee,,,,0,4,0,1,Filipino,3,1,6,0,7,4,1,0,1,1,1,1,1,1,0,,2,2,7,2,2,2,7,,0,5,0,0,0,2,0,0,3,2,0,2,3,2,9,3,"they are not paying me the amount of wages,no pay,no work.No holiday",8,2,1,12,0,1,0,2,8,0,0,0,0,3,0,0,,7,1,1,1,1,0,0.0,1,1,1,1,1,1,1,0,0,1,0.0,0,0,0,0,0,0,,0,,3,3,1,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,,7,1,4,7,2,0,7,2,1,8,0,8,2,,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,"to have a holiday,be paid and right wages.And to have a working permit.Contract","My wages,my day off.",yes,i need my proper rights,0.0,3.0,,0.0,,,,,,,,,,,,,,
10,0,0,10,0,10,10,31,seed,-1,15,,15,-1,0.1725,0.045,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.06,0,0,0.1725,1,1,employee,,,,0,3,0,1,Brazilian ,3,1,6,1,1,4,6,1,0,0,0,0,1,1,0,,2,3,0,0,1,2,0,,1,2,0,0,0,1,0,0,1,0,3,1,1,1,0,2,A casa tem mtas escadas ,0,4,2,12,1,1,0,3,0,1,1,1,1,0,3,3,,0,0,0,1,1,0,0.0,1,1,0,1,0,1,1,0,0,0,0.0,0,0,0,0,0,0,,0,,0,0,2,2,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,0,,0,3,3,0,1,0,0,3,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Subir e descer mtas escadas ,Não ter q começar mto cedo ,1.0,1.0,,0.0,,,,,,,,,,,,,,
10,2,1,10,0,10,10,32,42,42,18,42.0,18,42,0.2025,0.045,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.09,0.0225,0.0,0,0,0.2025,1,4,employee,,,,0,4,2,1,Española,3,1,4,1,0,2,3,0,1,1,0,0,1,0,0,,1,2,0,1,1,2,1,,1,2,0,0,0,1,0,1,0,0,3,0,0,3,0,2,,0,4,2,12.5,0,0,1,3,0,1,1,1,1,2,3,3,0,0,0,0,1,1,0,0.0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,3,Empresa ,0,,0,1,3,3,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0,0,,0,3,3,0,1,0,0,2,2,0,1,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,El ambiente de trabajo ,,,0.0,0.0,,0.0,,,,,,,,,,,,,,
10,0,0,10,0,10,10,33,93,93,33,93.0,33,93,0.78,0.045,0.09,0.09,0.0,0.045,0.09,0.09,0.09,0.09,0.09,0.06,0,0,0.78,1,2,employee,,,,0,4,0,1,Filipino,3,1,5,1,2,3,5,1,1,1,0,0,0,1,1,Lookafter cat and dog,1,2,0,2,2,2,0,,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,1,,0,4,1,15,0,0,0,0,2,0,0,1,0,2,2,1,,0,0,1,1,1,0,0.0,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,,0,,3,2,2,2,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,2,2,0,2,0,0,2,2,0,1,0,2,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,
10,0,1,10,0,10,10,34,seed,-1,35,,35,-1,0.1425,0.045,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.03,1,1,0.1425,1,1,employee,,,,0,2,3,1,Filipino,1,1,5,0,2,0,5,2,1,1,1,1,1,1,0,,2,2,3,0,2,1,3,,0,0,0,0,0,0,0,0,2,0,1,3,3,0,3,2,,3,3,1,0,1,1,1,3,3,1,1,1,1,0,3,2,1,3,1,1,0,1,0,0.0,0,1,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,0,,0,1,0,3,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,,3,3,3,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,10.0,0.0,"Yes,through organizations like The vlice of domestic workers who cater migrant workers who suffered from human slavery and exploitation",0,,Respect for my privacy,Working long hours,Agreement for both parties between employer and employee,1,2.0,,,,,,,,,,,,,,,,,
10,1,1,10,0,10,10,35,seed,-1,74,,74,-1,0.18,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.18,1,1,self-employed,,,,0,4,2,1,Boliviana,3,1,6,1,0,4,1,0,1,1,0,0,0,0,0,,1,0,0,0,1,2,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,4,2,10.85,1,1,0,3,0,1,1,1,1,3,3,3,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,2,,0,,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,,0,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,Participando,,,10,,Si,Hablar,0.0,0.0,,1.0,,,,,,,,,,,,,,
15,0,1,15,0,15,15,36,seed,-1,73,,73,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,self-employed,,,,0,3,0,1,Spanish,3,1,6,1,0,1,0,0,1,1,0,0,0,0,0,,0,2,0,0,1,2,0,,0,0,0,0,1,2,0,0,2,3,3,0,0,3,0,1,No,0,4,0,15,1,1,1,3,0,1,1,1,1,0,3,3,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,0,,1,0,3,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,0,3,3,0,0,0,0,3,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Hacer el trabajo en mis tiempos libres y recibir una buena paga, especialmente si es en efectivo y no pago impuestos sobre ese dinero.","Las distancias de las casas que consigo, comúnmente son siempre lejos.",Creo que hago mi trabajo bien y me gusta.,"Me parece genial que está Organización se preocupe por las condiciones, proa y contras del trabajo doméstico. ",0.0,5.0,Poder acceder al curso que quiero hacer de Teaching Assistant para cambiar definitivamente de trabajo y dedicarme al trabajo con niños.,1.0,,,,,,,,,,,,,,
20,10,0,20,0,20,20,37,74,74,17,74.0,17,74,0.6825,0.045,0.09,0.09,0.09,0.045,0.09,0.0,0.09,0.09,0.0225,0.03,1,0,0.6825,1,2,employee,,,,0,4,2,1,Latín spanish ,3,1,5,2,15,2,1,1,1,1,0,0,0,0,0,,3,3,20,1,3,0,20,,3,0,0,0,0,0,0,0,3,2,2,2,2,1,0,3,Fuera de las normas de trabajo ,20,2,2,15,0,0,0,2,3,0,1,1,0,2,1,2,2,3,1,1,1,1,0,0.0,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,,1,,1,2,4,4,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,4,3,0,4,2,0,4,4,0,1,20,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,
20,1,0,20,0,20,20,38,seed,-1,21,,21,-1,0.5625,0.045,0.09,0.045,0.0,0.045,0.09,0.0,0.09,0.0,0.0675,0.09,1,0,0.5625,1,1,employee,,,,0,4,0,1,Filipino,3,1,5,0,20,4,6,1,1,1,1,1,1,1,0,,2,1,0,1,3,1,20,,0,1,0,0,0,0,0,0,3,0,2,2,2,2,10,4,Because of my immigration status it’s affecting my situation,20,1,1,8,1,1,1,2,10,0,1,1,0,0,2,2,,20,1,1,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,2,1,2,10,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,,8,3,3,4,2,0,5,2,0,3,1,15,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,If my employer pay me well,Long hours,Short hours,,2.0,1.0,,0.0,,,,,,,,,,,,,,
20,0,0,20,0,20,20,39,seed,-1,70,,70,-1,0.2325,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0675,0.03,0,0,0.2325,1,1,self-employed,,,,0,4,0,1,Brazilian ,3,1,6,1,6,4,2,0,1,1,0,0,0,0,1,"lemon garden, external windows, throw away garbage ",3,4,4,3,3,1,10,,1,2,1,0,0,0,0,0,2,2,2,2,2,3,0,2,,2,4,0,0,1,1,1,2,3,1,1,1,1,0,3,3,0,0,2,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,,4,Sites ,0,1,2,2,6,0,3,0,1,1,0,0,1,0,0,0,0,0,1,0,,2,3,3,0,2,1,0,3,2,0,1,10,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,As if I don't deserve consideration for being a cleaner ,,,,0.0,,,,,,,,,,,,,,,,
20,0,0,20,0,20,20,40,94,94,95,94.0,95,94,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.06,0,0,0.0825,1,2,self-employed,,,,0,2,0,1,Filipino,1,1,4,1,15,0,4,1,1,1,0,0,0,0,0,,4,2,10,3,4,4,10,,0,3,0,0,0,0,0,0,2,1,3,0,3,3,2,2,they are nice but really strict,10,4,1,0,1,1,1,3,10,1,1,1,1,0,3,3,0,2,0,1,1,0,0,0.0,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,,0,,1,3,2,2,5,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,,5,3,3,5,0,0,5,0,0,5,0,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,money,bodyache,more money,,2.0,3.0,,1.0,,,,,,,,,,,,,,
50,4,2,50,0,50,50,41,seed,-1,36,,36,-1,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.045,1,1,employee,,,,0,4,0,1,Filipino,3,1,6,0,15,3,4,1,0,0,0,0,1,0,0,,0,2,15,0,0,3,15,,0,2,0,0,0,0,0,0,0,0,3,1,0,3,15,0,,15,4,1,15,1,1,1,3,5,1,1,1,1,0,3,3,,5,0,0,1,1,0,2.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,2,,0,0,3,3,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,3,0,0,0,5,3,0,5,0,10,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,30.0,30.0,Provide counselling and solicitor,0,,Respect by my employers,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,
50,1,0,50,0,50,50,42,36,36,37,36.0,37,36,0.5025,0.0,0.09,0.045,0.0,0.045,0.09,0.0,0.09,0.09,0.0225,0.03,0,0,0.5025,1,2,employee,,,,0,3,3,1,Filipino,2,1,5,0,10,1,2,2,0,0,1,0,0,0,0,,0,0,5,0,0,3,10,,0,0,0,0,0,0,0,0,0,0,3,2,2,2,5,0,Yes if it is unreasonable  it's hard to accept ,5,4,1,15,0,1,1,0,5,0,1,1,0,0,2,0,1,10,1,1,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,0,2,3,5,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,,5,4,4,5,0,0,5,0,0,5,1,5,2,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,I think I'm capable to my work now,If the patient will not be in good condition no,No,,1.0,0.0,,0.0,,,,,,,,,,,,,,
105,0,0,105,0,105,105,43,96,96,97,96.0,97,96,0.4575,0.09,0.0,0.09,0.0,0.0,0.09,0.0,0.09,0.0,0.0675,0.03,0,0,0.4575,1,2,self-employed,,,,0,1,3,1,Filipino,3,1,6,0,5,2,5,2,1,1,0,1,1,1,1,Washing and ironing the clothes,3,4,5,2,2,2,5,,0,1,1,4,4,1,3,3,0,1,0,1,2,2,5,2,Working more than 12! hours and no additional payment of extended hours.,5,4,2,10.42,1,1,1,2,5,2,2,1,2,2,2,3,4,5,0,0,1,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,1,1,2,5,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,,1,3,3,0,2,0,0,2,2,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Yes, really needs for everyone.",Your not confident,"Yes , indeed",Yes you will satisfied that even undocumented it stated that you are abusing your previous employer.,2.0,2.0,,1.0,,,,,,,,,,,,,,
1,0,1,0,1,1,1,44,seed,-1,8,,8,-1,0.4125,0.045,0.0,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.0675,0.03,1,0,0.4125,1,1,employee,,,,0,4,3,1,Filipino,1,1,6,0,0,0,1,1,0,0,0,0,0,0,1,Plantsa,1,2,0,0,1,2,0,,1,1,1,1,1,1,1,1,0,1,2,1,2,2,0,1,,0,2,1,10,1,1,1,3,0,1,1,1,1,2,2,1,0,0,0,1,1,1,0,0.0,1,1,1,1,0,1,1,1,1,0,0.0,0,0,0,0,0,0,,4,Kasamahan sa community,0,0,2,2,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,,0,2,2,0,2,0,0,2,0,0,0,0,2,,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,,Tumawag,,,Matapos ang lahat ng trabho mo nng maaga na appreciate  nila,Hind matapos maaga,Satisfied,,1.0,0.0,,1.0,,,,,,,,,,,,,,
1,0,1,0,1,1,1,45,44,44,12,44.0,12,44,0.1725,0.045,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.06,0,1,0.1725,1,4,employee,,,,0,4,0,1,Filipino,2,1,4,0,0,1,3,0,1,1,1,1,1,1,0,,0,1,0,0,0,4,0,,1,1,0,0,0,0,0,0,0,0,3,4,0,4,0,1,,0,4,1,0,1,1,1,3,0,1,1,1,2,2,4,3,,0,0,1,1,1,0,0.0,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,,0,,0,2,2,2,0,0,4,1,0,1,0,1,0,1,0,1,0,1,0,0,,0,4,4,0,1,0,0,4,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,Tulong para sa mga domestic worker,0,,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,46,seed,-1,19,,19,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,employee,,,,0,0,0,0,,3,1,6,3,1,0,0,0,1,0,1,0,0,1,0,,0,2,0,0,0,2,0,,0,0,1,4,2,2,4,0,0,1,3,1,0,3,0,0,,0,4,2,10.45,1,1,1,3,0,1,1,1,1,0,3,3,,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,A company,1,,0,0,3,3,0,0,3,1,0,1,0,1,0,1,0,1,0,0,0,0,,0,3,3,0,0,0,0,2,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,47,seed,-1,20,,20,-1,0.18,0.045,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0,0,0.18,1,1,employee,,,,0,4,2,1,Filipino,3,1,6,0,0,3,4,1,1,1,1,1,1,1,0,,1,2,0,2,1,2,0,,0,0,0,0,4,0,0,0,0,0,1,1,0,2,2,0,,0,4,1,8,1,1,1,3,0,2,2,2,2,2,3,2,2,1,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,1,0,3,3,0,0,3,1,0,1,0,1,1,0,1,1,0,0,0,0,,2,3,3,0,2,0,0,0,0,0,1,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,It's flexible,Demanding,,,0.0,1.0,,1.0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,48,seed,-1,23,,23,-1,0.225,0.0,0.0,0.09,0.0,0.045,0.0,0.0,0.0,0.09,0.0,0.0,1,0,0.225,1,1,employee,,,,0,2,2,1,Filipino,1,1,5,0,0,0,1,0,1,0,0,0,1,0,0,,1,1,0,0,1,2,0,,1,1,0,1,1,0,1,1,2,0,3,2,4,0,0,1,,5,1,2,0,0,1,2,4,0,0,0,1,1,3,3,3,,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,3,3,0,0,0,0,4,3,0,1,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,49,seed,-1,25,,25,-1,0.6225,0.045,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0675,0.06,1,0,0.6225,1,1,employee,,,,0,3,0,1,Filipino,3,1,6,0,0,4,1,1,1,1,1,1,0,1,0,,2,2,0,2,2,0,0,,0,0,0,0,0,0,0,0,3,2,0,3,3,2,0,3,The wages is not enougj,0,2,1,11,2,2,2,3,0,0,0,0,0,3,0,0,30,0,0,1,2,1,0,2.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,3,2,1,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,0,0,4,0,0,0,1,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"carer,nanny cleaner,HCA",i dont know,yes,i just want to fight my rights to have freedom in this country,0.0,3.0,,1.0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,50,13,13,29,13.0,29,13,0.105,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0,1,0.105,1,2,employee,,,,0,4,0,1,Filipino,1,1,4,0,0,0,2,0,1,1,1,1,1,1,0,,0,2,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,,0,4,1,10.42,1,1,1,4,0,1,1,1,1,3,4,3,,0,0,1,1,1,0,0.0,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,,0,,0,3,2,3,0,0,4,1,0,1,0,1,0,1,0,1,0,1,0,0,,0,4,3,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,Yes,0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,51,12,12,30,12.0,30,12,0.42,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.06,1,1,0.42,1,5,employee,,,,0,4,2,0,,3,0,4,1,0,3,4,1,0,0,0,0,0,1,0,,1,2,0,0,1,2,0,,1,2,0,0,0,1,1,1,2,0,2,2,2,2,0,2,,0,2,2,0,1,1,1,2,0,1,1,1,1,2,3,3,,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,1,,0,2,2,3,0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,,0,2,2,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,Better service,0,,Flexibility,Overwork,Yes,,1.0,0.0,,1.0,,,,,,,,,,,,,,
0,0,0,0,0,0,0,52,seed,-1,53,,53,-1,0.165,0.045,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0,0.165,1,1,agency worker,,,,0,3,0,1,Spain,3,1,3,0,0,2,3,0,1,1,1,1,0,1,0,,1,2,0,0,0,3,0,,2,3,0,1,1,5,2,1,0,0,3,2,1,3,0,0,,0,2,2,0,1,1,1,3,0,1,1,1,0,4,3,3,,0,0,0,1,2,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,,1,,0,4,1,3,0,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,,0,4,4,0,0,0,0,1,0,0,1,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,,
3,0,3,0,1,3,3,53,seed,-1,60,,60,-1,0.1125,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0,0,0.1125,1,1,self-employed,,,,0,4,0,1,Filipino,3,1,6,3,0,4,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,,0,4,0,13,1,2,0,3,0,1,1,1,1,3,3,3,0,0,0,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,3,0,3,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Those who arr abused by their employer,,,Im happy kase mababait ang mga amo ko sanpart time,Wala,Wala,Wala na,0.0,0.0,,1.0,,,,,,,,,,,,,,
